10:30	一位著名的病人	101	朱利斯·舍夫契克	剧情片	2017/6/18	Luxe厅	上海百老汇影城（宝龙店）
13:30	杰出公民	118	加斯顿·杜普拉特#马里亚诺·寇恩	剧情片	2017/6/18	Luxe厅	上海百老汇影城（宝龙店）
15:45	英雄复英雄	122	宾·邦劳赖特#谭力·截禄冠	动作片	2017/6/18	Luxe厅	上海百老汇影城（宝龙店）
18:30	贝拉的奇幻花园	93	西蒙·阿布德	剧情片	2017/6/18	Luxe厅	上海百老汇影城（宝龙店）
20:45	地狱	92	斯戴芬·卢佐维茨基	剧情片	2017/6/18	Luxe厅	上海百老汇影城（宝龙店）
13:30	白蚁	96	朱贤哲	剧情片	2017/6/18	01厅	SFC上影影城（美罗城店）
15:45	乱莺	134	出海拓治	剧情片	2017/6/18	01厅	SFC上影影城（美罗城店）
18:30	艾娃	89	萨宾·纳拉斯	剧情片	2017/6/18	01厅	SFC上影影城（美罗城店）
20:45	墙里的声音	95	艾瑞克·D·豪威尔	剧情片	2017/6/18	01厅	SFC上影影城（美罗城店）
13:30	阿拉丁	90	罗恩·克莱门兹#约翰·马斯克	动画片	2017/6/18	01厅	曹杨影城
15:45	这个杀手不太冷 （4K）	132	吕克·贝松	剧情片	2017/6/18	01厅	曹杨影城
18:30	异形	116	雷德利·斯科特	剧情片	2017/6/18	01厅	曹杨影城
20:45	异形2	138	詹姆斯·卡梅隆	剧情片	2017/6/18	01厅	曹杨影城
15:45	绣春刀·修罗战场	120	路阳	剧情片	2017/6/18	04厅	星美正大影城
18:30	相棒剧场版4	120	桥本一	剧情片	2017/6/18	04厅	星美正大影城
20:45	兰在 1974	82	S.J. 奇罗	剧情片	2017/6/18	04厅	星美正大影城
15:45	红粉惊魂	136	安鲁达·罗伊·乔杜	剧情片	2017/6/18	06厅	上影虹桥临空国际影城
18:30	早安秀	104	君塚良一	剧情片	2017/6/18	06厅	上影虹桥临空国际影城
20:45	依依惜别	78	纳维·马哈茂迪	剧情片	2017/6/18	06厅	上影虹桥临空国际影城
15:45	婚事	95	斯蒂芬·斯特雷克	剧情片	2017/6/18	07厅	上影虹桥临空国际影城
20:45	我罩袍下的口红	118	阿兰克里塔·什里瓦斯	剧情片	2017/6/18	07厅	上影虹桥临空国际影城
13:30	春&夏事件簿	119	市井昌秀	剧情片	2017/6/18	01厅	四平电影院
15:45	好时光	102	本·萨弗迪#约书亚·萨弗迪	剧情片	2017/6/18	01厅	四平电影院
18:30	追梦	104	萨米特·卡卡德	剧情片	2017/6/18	01厅	四平电影院
20:45	起义者	127	佐尼特萨-索菲亚·波波奇切娃	剧情片	2017/6/18	01厅	四平电影院
8:30	陌生之地	92	哈什亚尔·莫斯塔法维	剧情片	2017/6/18	02厅	SFC上影影城（八佰伴店）
10:30	嫌疑犯	100	斯库特·科克尔	剧情片	2017/6/18	02厅	SFC上影影城（八佰伴店）
13:30	夫妻财产	101	乔克姆·拉弗塞	剧情片	2017/6/18	02厅	SFC上影影城（八佰伴店）
15:45	还我河山	130	査特拉·维拉曼	剧情片	2017/6/18	02厅	SFC上影影城（八佰伴店）
